timestamp_unix_s,timestamp_iso,scenario,run_id,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v,true_lat_deg,true_lon_deg,label,attack_elapsed_s
1776211230.379992,2026-04-15T00:00:30.379992,normal_hover,2,,,,,,,,,,,,,,,normal,0.0
1776211230.481557,2026-04-15T00:00:30.481557,normal_hover,2,,,,,,,,,,,,,,,normal,0.0
1776211230.5957694,2026-04-15T00:00:30.595769,normal_hover,2,,,,,,,,,,,,,,,normal,0.0
1776211230.7109942,2026-04-15T00:00:30.710994,normal_hover,2,,,,,,,,,,,,,,,normal,0.0
1776211230.8116658,2026-04-15T00:00:30.811666,normal_hover,2,,,,,,,,,,,,,,,normal,0.0
1776211230.9140458,2026-04-15T00:00:30.914046,normal_hover,2,,,,,,,,,,,,,,,normal,0.0
1776211231.0148222,2026-04-15T00:00:31.014822,normal_hover,2,,,,,,,,,,,,,,,normal,0.0
1776211231.1161342,2026-04-15T00:00:31.116134,normal_hover,2,,,,,,,,,,,,,,,normal,0.0
1776211231.2227457,2026-04-15T00:00:31.222746,normal_hover,2,,,,,,,,,,,,,,,normal,0.0
1776211231.3243008,2026-04-15T00:00:31.324301,normal_hover,2,,,,,,,,,,,,,,,normal,0.0
1776211231.4274244,2026-04-15T00:00:31.427424,normal_hover,2,47.3979726,8.546162299999999,0.0920000076293945,-0.0080000003799796,-0.0336022675037384,-0.1219838038086891,-9.769718170166016,0.0006300513632595,-0.0011450531892478,-0.0010933894664049,,,47.3979726,8.546162299999999,normal,0.0
1776211231.5360467,2026-04-15T00:00:31.536047,normal_hover,2,47.3979726,8.546162299999999,0.0920000076293945,-0.0080000003799796,-0.0336022675037384,-0.1219838038086891,-9.769718170166016,0.0006300513632595,-0.0011450531892478,-0.0010933894664049,,,47.3979726,8.546162299999999,normal,0.0
1776211231.6370714,2026-04-15T00:00:31.637071,normal_hover,2,47.3979726,8.546162299999999,0.0920000076293945,-0.0080000003799796,-0.0336022675037384,-0.1219838038086891,-9.769718170166016,0.0006300513632595,-0.0011450531892478,-0.0010933894664049,,,47.3979726,8.546162299999999,normal,0.0
1776211231.739392,2026-04-15T00:00:31.739392,normal_hover,2,47.3979726,8.546162299999999,0.0920000076293945,-0.0080000003799796,-0.0336022675037384,-0.1219838038086891,-9.769718170166016,0.0006300513632595,-0.0011450531892478,-0.0010933894664049,,,47.3979726,8.546162299999999,normal,0.0
